seed,edge_submission,edge_normalizer,avg_fee_bps_submission,avg_bid_fee_bps_submission,avg_ask_fee_bps_submission,arb_volume_y_submission,retail_volume_y_submission,arb_trade_count_submission,retail_trade_count_submission
20260271,323.2116917635138,322.56992468236217,31.555378563880048,28.80576696499688,34.30499016276322,37101.973341448975,71242.94475686687,3259,7332
20260272,391.47966025516075,389.06883893172477,31.846131604301654,32.045512420533804,31.646750788069504,42723.54736251865,83970.29814429644,3515,8439
20260273,281.6172196295385,280.9647292494227,31.771100391308206,34.296806218826106,29.245394563790306,32283.685167855085,60896.702563781044,2968,5950
20260274,410.2368181977554,408.45332611780776,31.5728759708848,31.49623977028152,31.649512171488087,44146.946574666086,90922.03230097111,3663,9510
20260275,413.04024005399367,409.06820959836637,31.614437206587795,29.87425190877523,33.35462250440036,44302.24403935499,89188.33266918309,3485,9006
20260276,270.8311115407052,272.8988626617296,31.754494436817033,35.74582361654688,27.76316525708719,31944.51009289371,60401.031105451024,3137,6529
20260277,396.09150799327887,394.31286063047804,32.00248083397179,30.40904967958138,33.59591198836219,42926.616426091205,84118.41458658448,3367,8563
20260278,327.609038076294,327.5162453354416,31.791325221918466,35.7631964340491,27.819454009787833,36611.35696814037,70835.76172402588,3333,7535
20260279,344.230937993942,342.57507426476116,31.685196582385913,34.48400100964289,28.886392155128938,38460.82687290232,74528.2084376655,3312,7126
20260280,279.76549548101366,281.9517765192038,31.668219069046643,30.895471267109777,32.44096687098351,31788.38014968647,60857.64865572638,3092,6178
20260281,260.26780058864165,262.1681251651034,31.20809083849298,30.28625516956225,32.129926507423704,31523.966335976722,57507.76535943398,3175,5843
20260282,336.42784215561915,336.2946864075716,31.846045720493088,38.221696690411584,25.47039475057459,38603.77410458352,72771.34305866569,3360,7039
20260283,343.48634043937085,340.72505358338543,32.20541235033439,30.1197633660516,34.29106133461718,39033.860697807,72364.97859997154,3247,6747
20260284,284.9625291934789,287.5660477576738,31.784548749318326,31.213908860657224,32.35518863797943,33554.57723905387,62164.98323040318,3190,6131
20260285,426.00029170378286,422.2009449772846,31.672155351445706,35.3930911430701,27.95121955982131,44530.26228882543,92318.42579741278,3408,8838
20260286,300.99498419576804,299.9265027521212,32.612018401876085,36.00616898297126,29.21786782078091,34285.806915814675,62098.42001387152,3054,5674
20260287,385.31275033285726,381.6183902994574,32.266502225569944,28.646809413693322,35.88619503744656,41492.13955064636,80628.66511708694,3365,7801
20260288,415.4566653733321,409.8242699167017,31.70486711820004,33.520101947222706,29.88963228917737,43562.50424950986,89147.2801072321,3491,8980
20260289,271.9441606017185,275.7963477884628,33.089158175781506,33.47996634969935,32.698350001863666,30620.95199188953,57331.47463621683,3004,5902
20260290,449.0439950359024,443.4228125963381,31.772835730018663,30.22368682142286,33.32198463861447,46432.0052955212,97072.62924767133,3556,9296
20260291,335.8171950830999,338.4471311417898,32.59675358310379,29.961404733111028,35.23210243309655,36787.25491411649,71292.940063933,3168,7148
20260292,401.7375089772509,400.1834877893272,31.583596195391785,31.356451076183923,31.810741314599646,42363.05442850315,88242.38645087216,3535,9346
20260293,384.05104376353734,377.9656242932733,32.44609025066779,35.09765854507048,29.794521956265093,42106.486310517575,80030.485286768,3408,7742
20260294,402.73150712028155,398.7475821699958,31.61998739520127,32.32803643625792,30.911938354144624,41833.732837499585,88389.36216583168,3463,9254
20260295,286.10714946948815,287.5619329259642,32.004550875352855,31.065051499796333,32.94405025090938,33830.28564017039,61198.60895973425,3175,5899
20260296,316.879072133896,317.62188904785194,31.926236274495558,28.182999648450664,35.66947290054045,35637.91079580299,69357.17239400171,3228,6865
20260297,357.37801425111167,354.50636299174147,31.584159389879375,27.71021632712785,35.4581024526309,40863.772389637175,77685.21025318615,3430,7627
20260298,419.0682985584082,415.3613167682233,31.21510222374075,34.2031731422694,28.2270313052121,45745.19254219648,92758.78613379358,3711,9219
20260299,398.1010446767232,394.95562655255793,31.911158817930147,34.266551604784844,29.55576603107545,41979.16517875615,85472.67216708088,3443,8666
20260300,295.38842186046656,295.57910201944026,31.602573700793066,33.11944818896547,30.085699212620664,34165.336824504295,64936.503569869645,3259,6815
20260301,307.68342208657407,308.4294031035844,31.739319547603724,30.82325032904678,32.65538876616067,34065.02024014084,66872.61810363371,3160,6897
20260302,358.61446558055434,357.14901641014245,31.182993571265825,32.21676572708507,30.149221415446583,39736.491521369724,79258.77136457081,3427,8111
20260303,333.3965398202249,333.11397315228146,32.082612546885855,33.54513125392582,30.62009383984589,36564.93830670591,71658.26790518257,3237,7090
20260304,386.32472826905104,382.4002602963999,31.96418132595442,30.419455475968565,33.50890717594027,42912.714563197194,82996.04408743445,3431,7826
20260305,415.15301338339594,412.46564631500667,31.54856935899025,31.0350801765684,32.0620585414121,45515.512723726104,90197.59684375598,3649,8774
20260306,421.2263698742489,418.27728869662604,31.426802110814258,26.69697664844376,36.15662757318476,46769.34519295122,91795.23749414553,3564,8749
20260307,323.5703752775806,324.11090930177573,31.460791507492726,29.29889443926745,33.622688575718,34866.13347779906,71722.12102467974,3120,7782
20260308,312.6852300436702,313.6623490956211,31.84450822644657,30.519404188634134,33.16961226425901,36108.49219574985,67678.69671923376,3198,6570
20260309,341.6485624089652,341.58060462251814,31.777811337067597,33.04879021770788,30.50683245642731,37305.12607044128,74198.85101477015,3348,7943
20260310,293.7791438631487,292.69999564147577,31.544520350893507,31.73961480476,31.34942589702701,33219.80792600929,64508.06596520069,3231,6432
20260311,472.585615871127,462.94341184669463,32.141737918314625,31.064050974853796,33.21942486177545,50396.072603770706,98367.20565528158,3661,9117
20260312,418.4599886925915,415.95401600502464,31.455139844139307,29.24193174835886,33.668347939919755,45423.12128807314,92114.85191247346,3416,8923
20260313,401.13126402097015,396.8241643482261,31.992884533625965,29.78619798326806,34.19957108398387,42046.97849540636,86276.16231588813,3463,8734
20260314,446.3566810007546,440.3795172358271,31.851219713024474,29.39311616719467,34.30932325885428,47995.88100550238,94919.93251137066,3543,8981
20260315,308.8093184449949,309.6439464251367,31.49022021294509,28.36058710953727,34.61985331635291,34418.21803437743,67717.6291369335,3171,6926
20260316,325.3622463813574,325.3902719512895,32.824633150448975,31.972213548556283,33.67705275234167,36456.27184410841,68076.73892230929,3275,6555
20260317,465.02133457897696,453.76548358597626,31.498586728030716,30.898323395594723,32.09885006046671,49695.934089880175,98823.14280486439,3602,9421
20260318,408.05212858987824,403.20279891855284,31.803781320466847,35.099571204848345,28.507991436085344,44303.5650342022,85802.97278823174,3620,8152
20260319,319.7617899431914,323.2954698300596,31.93899186090573,33.78067589150496,30.097307830306498,36289.5842952353,69202.31932623654,3185,6901
20260320,378.3554156867469,373.27597808411815,31.594896206988146,28.50173899263488,34.688053421341415,42564.13992962031,81011.91578335123,3396,7922
20260321,404.14288133164007,401.2677270377227,31.719853775996864,29.34803572087271,34.09167183112102,42416.94257061096,87918.41290285606,3430,8578
20260322,414.053272972276,410.07741965002754,31.70806337947716,34.40051094945225,29.01561580950207,43736.6271749128,90521.10774877513,3445,9235
20260323,338.94172649819086,336.5287938124381,31.50870496810996,37.00288129237329,26.014528643846635,37652.19320880191,73506.02596443472,3252,7525
20260324,317.77665136061825,316.4611253247764,31.910193905765702,33.8133034292794,30.007084382252,35900.117095318026,68176.3097293565,3043,6230
20260325,451.9648297813599,445.4391230511186,32.31970687074192,27.662110806637486,36.97730293484635,47656.92659182174,94387.88155619767,3544,8957
20260326,349.0360805729445,347.51802238135406,31.551094218902037,30.986610716282502,32.11557772152157,38296.97712712637,76351.01262545613,3326,7988
20260327,355.22848480598725,353.4016267017413,32.073958446190765,33.473066975972024,30.67484991640951,40527.142086754655,76587.57282052125,3519,7679
20260328,284.2131448207475,284.2278704013457,31.251617836035656,30.669319166718388,31.833916505352924,32948.606169102066,63788.03248774799,3153,6672
20260329,391.78901972678176,387.8465697880002,31.37904673621029,29.785903608746924,32.972189863673655,41931.83130472369,86113.36036213061,3437,8607
20260330,471.20025663439174,462.2811248352623,32.00213476130814,33.6898704967799,30.314399025836376,50620.811642076646,99185.18001870305,3706,9382
20260331,441.9762901216569,438.926357810895,31.685871796331917,33.81294783858962,29.55879575407421,48620.809327713505,94919.26348547988,3682,9227
20260332,330.4025170089843,329.15404471102147,31.757957061184587,30.19120315338258,33.324710968986594,37357.34718396281,71667.79755005828,3320,7033
20260333,321.00574409499944,318.1445205949647,31.73647195381468,28.346235623200965,35.126708284428396,35154.12071990068,69651.88833871981,3293,7135
20260334,369.0934519118592,366.94895316161563,31.488743653061604,24.239856706563618,38.73763059955959,39719.747297726855,79985.54502916493,3461,8226
20260335,382.16887969934737,379.76004773885165,32.108320650604284,34.49878012162373,29.71786117958483,42343.19224965369,80772.41136183159,3335,7617
20260336,375.67157892637385,374.2540396966069,32.2617395212358,31.465323625106084,33.05815541736552,40751.31481728574,79812.78811728541,3434,8099
20260337,311.78145181455596,310.55530592571495,32.22411847390469,34.31232844484476,30.13590850296462,34952.4814170454,65880.52176047988,3159,6688
20260338,321.45365412821684,322.38409121193484,32.179115248527985,31.48127422024804,32.87695627680793,35292.96231430224,69178.26050301864,3115,6899
20260339,378.4279060013734,377.448393371739,31.31071280752793,32.904945353033305,29.716480262022557,40302.09597723994,84198.89447883978,3327,8767
20260340,410.8978202807296,404.99210628535917,31.853067398376467,35.488695473276564,28.21743932347637,44143.30721300722,86906.36386692434,3568,8502
20260341,366.7996216829865,364.4697010304383,32.6411073822589,33.06594245849809,32.21627230601971,39682.42978784492,75873.20777313344,3309,7594
20260342,466.0591201756819,460.74804727872714,32.00880165362072,27.94969531458583,36.067907992655606,49628.318984349346,98675.86631381487,3608,9459
20260343,425.5056769123375,419.4391423456457,31.50499445452219,33.14483854458729,29.865150364457094,44036.90278588021,91434.42943464554,3388,8630
20260344,322.7857734860404,322.0550837558113,32.027293436975796,31.46720936240704,32.58737751154455,34841.581915097704,68365.56499499673,3172,6917
20260345,333.16833739860726,330.4057125687493,32.32887678394176,36.296123091604336,28.361630476279178,37659.68237805441,69777.86032393547,3287,6588
20260346,387.8646836713382,385.1607210460636,32.12169591704455,31.379554102558753,32.86383773153034,43076.61243695784,82778.30322339464,3518,7906
20260347,313.34471399487705,312.2388259919558,31.873368096677737,34.44196133461718,29.304774858738295,36630.09054849438,67515.85145990731,3154,6756
20260348,305.0119716916404,303.09560966245476,32.303010798078276,31.325116046330194,33.280905549826365,34938.39720671065,62908.81564782596,3157,5927
20260349,323.40178596638333,324.1423549180108,32.45756228624377,34.22517155888257,30.689953013604974,35665.616886226155,68506.32267696009,3101,6446
20260350,414.6147364123462,412.8614100832563,31.65867578227133,29.641647010899156,33.675704553643506,45004.81177554652,89413.8872756068,3548,8775
20260351,342.9657380107164,342.71700734347485,31.621879491692685,30.966289614627946,32.27746936875742,37263.649783097884,75798.70208973277,3290,7666
20260352,380.66993817956745,374.68873027146714,32.30505637265049,29.67379136160633,34.93632138369465,41790.47796301359,78570.1069177991,3380,7277
20260353,390.4076261128105,386.6364030204533,31.21214004069077,34.1990831406818,28.22519694069974,45167.795809424155,85449.09079126515,3570,8589
20260354,314.810215731311,315.5835260479941,31.804599121057713,32.13007273819134,31.479125503924088,35325.01020723369,69285.4625682773,3224,7179
20260355,281.0684333697125,282.8461511987884,31.807967985580436,26.67178092004717,36.944155051113704,33312.40528950078,61411.06537990575,3131,6245
20260356,285.0637702017563,285.37216157688437,32.03814684302799,35.4541305299814,28.62216315607458,33466.65197236859,61120.88438701258,3002,5851
20260357,315.23673959275504,314.53415236585164,31.727151237325067,30.258958930856643,33.19534354379349,35974.16866882971,67867.69949412823,3347,6811
20260358,292.3685459372377,293.80534436352775,31.459876085640488,32.76191275869206,30.15783941258891,32690.99299286528,64853.32301517934,3149,6905
20260359,316.3402933522867,315.9365608708178,31.983226564197565,30.595616353978954,33.370836774416176,35235.696813636125,67907.2515424465,3136,6871
20260360,424.07675166588166,419.04528495254766,31.463465532984017,33.95659713480079,28.97033393116725,45101.16970954854,92726.63496532888,3491,9451
20260361,410.8849632404156,405.938186500182,31.514317419740003,32.97536568435798,30.053269155122024,45246.10170062367,88856.82359627799,3608,8667
20260362,415.60409786839,410.22083229526066,31.203378062130234,27.916619369378644,34.490136754881824,45010.520992128644,92793.52947931104,3602,9622
20260363,469.94020744530064,464.06288747747766,31.66380392188326,29.687093606676143,33.64051423709038,50667.38758321749,99468.54405859971,3712,9567
20260364,309.96320190415366,300.65909934953925,32.47396165203312,28.11153949072631,36.83638381333993,34452.510083625275,63470.7631159017,2986,5978
20260365,296.37836756102894,295.0552850905265,32.23380368443391,30.350989151946834,34.11661821692099,33128.87550403401,63270.9744866238,3133,6471
20260366,322.0599161735556,322.7213930432985,31.621282971602675,32.629659809833406,30.612906133371947,35254.77838420761,69711.89178763524,3242,7363
20260367,299.78974437396914,301.73912307863895,32.31404559231184,33.04630063607432,31.58179054854937,33735.027191208355,64265.23092553518,3040,6374
20260368,392.5281612873691,389.5401018269281,31.495853591041772,34.22517291641642,28.766534265667126,44345.00910094511,85157.47450415712,3515,8053
20260369,343.1580906070302,341.96749940315505,31.557225649810484,31.586906296963505,31.52754500265746,36695.74555634195,74357.04366223952,3158,7674
20260370,382.8813209229775,381.82325737360577,32.08966623311448,31.609113420375042,32.57021904585392,41866.44919192114,81648.12223047073,3417,8053
20260371,303.2004614170456,306.90493125066524,31.745681285056534,35.00407012686971,28.48729244324335,35298.42255456779,66591.58962419051,3358,6723
20260372,350.10383757738134,347.3009679952671,31.471900233825444,33.811928172606315,29.131872295044573,38008.45686433639,77402.81108260814,3229,7786
20260373,287.55362769003125,284.5977704014602,32.09572576456617,34.835634883380585,29.355816645751755,33276.77828749833,61029.345326060684,3035,5908
20260374,295.2105085799651,294.9764796089228,31.83837736748734,32.88800048835873,30.788754246615955,32610.454693857664,62850.50584592818,3013,6134
20260375,454.1912315738611,448.31545855095203,32.47911875408112,29.060168715633644,35.8980687925286,48427.47368147219,93606.81641496498,3580,8828
20260376,313.3506180976597,312.8578670837561,31.550571866531335,34.79496785494879,28.30617587811388,34748.43635996735,68749.2428574255,3261,7080
20260377,378.136381671064,373.702179025255,32.64179906062547,30.582133954359982,34.70146416689097,42205.420435827335,78005.95378314433,3301,7206
20260378,272.8370021713017,274.9420577396413,31.581298181027485,31.02741579728448,32.135180564770494,32068.83445404221,61516.73713140224,3224,6402
20260379,329.4599885237101,330.79303778515816,31.316883212710408,34.91277220834797,27.720994217072846,38239.044823998345,74351.06253915619,3341,7547
20260380,428.8386659904106,422.53372048172423,31.369962074437566,29.187441054578787,33.55248309429634,46384.18765421368,92994.66630537437,3665,9335
20260381,487.0620207661862,477.5734358449029,31.88813359421696,32.24633698073481,31.529930207699113,51277.43219053168,102639.92403005908,3753,9576
20260382,279.64750376423405,282.1951505558052,31.651396395601626,27.011208036625128,36.291584754578125,31646.833301049293,61491.005869206114,3065,5991
20260383,382.4588966146741,383.1163938428888,31.512298216437806,31.22066301201738,31.80393342085823,42544.792546034645,84437.66037703215,3478,8517
20260384,276.6088056856805,274.3275601637243,31.29895308929196,33.9935877431267,28.604318435457216,32196.828841626186,59948.06187683096,3095,6233
20260385,260.6492226847561,262.70455512328476,31.971861797919516,28.039004919895316,35.90471867594372,31307.927233206632,56027.44732607528,3078,5778
20260386,277.4342297361299,278.31399325060636,31.94179117299285,35.125059288549245,28.75852305743646,31376.025079130683,60158.291058695635,3069,5945
20260387,331.7511347887988,332.8328311594178,32.19907596111763,29.069163090154774,35.32898883208048,37896.22541963775,71216.51799132543,3312,6868
20260388,311.18675394328545,313.3009884295272,32.47341498605672,31.323566139722335,33.623263832391096,35214.86206050579,66687.83684846871,3189,6287
20260389,276.561760796659,275.81187471256106,31.650194090720795,36.262838299199956,27.037549882241635,32433.252890273405,60353.31612161734,3116,6023
20260390,353.31838015978195,349.46874690771983,31.8794083234971,30.38676000027607,33.37205664671813,38524.14192165312,76079.51810954289,3348,7466
20260391,361.392249087268,360.5150632213356,31.068690701752537,35.34916121009432,26.788220193410748,40446.41036054382,81071.94359964643,3514,8878
20260392,398.11961581082426,395.4678839663814,31.643196648305718,31.978224465014144,31.308168831597296,43865.871956336494,86155.92465905794,3551,8414
20260393,317.60073130857114,317.0947700464392,32.97040882341771,33.27865935081067,32.662158296024764,35655.52869789686,64660.732786440196,3022,6165
20260394,294.89230515628543,295.8932750211643,32.37886586320428,36.56052876346866,28.19720296293991,32842.30732910037,62592.44456460531,3063,6200
20260395,401.22665303533915,394.1622890861332,32.12392815735157,34.55533333906246,29.692522975640685,41580.163046799906,84400.7151611383,3519,8695
20260396,298.50240448165044,298.6725594426355,31.78946100988448,31.292457335252216,32.286464684516744,33959.324561784844,64790.68655555621,3187,6401
20260397,277.93511951449864,282.88080768836,32.351053478115276,32.26581244738492,32.43629450884564,30625.326598365682,60044.50820608063,2999,6250
20260398,279.7806697098243,280.5811888456832,31.673252278064197,31.976702320791276,31.369802235337115,32729.002697988588,61460.85158403047,3148,6337
20260399,334.5143816710557,334.6401054466307,31.22052022026185,27.915633646711214,34.525406793812486,38641.252572188125,73606.27480049318,3329,7496
20260400,385.21271859033743,383.9177584378335,31.94045561208779,30.479003254712705,33.40190796946287,41762.926205332464,82581.13436118638,3377,8181
20260401,343.32331837985475,341.8817448007103,31.982025842703564,31.91797105347438,32.04608063193275,38298.2820095635,73947.32529889088,3289,7604
20260402,395.5849731794345,388.25536726187323,31.686380948727464,37.086043321598886,26.286718575856042,42819.75336475304,84523.55974653133,3399,8285
20260403,429.3204035574989,424.9419865257679,32.01215445476379,28.633848387967348,35.39046052156023,45623.7423555749,91893.77736262235,3482,9198
20260404,305.338644650799,304.17158302231445,31.632638114866083,29.5377954659598,33.72748076377237,35142.47944168822,66172.4585643517,3141,6262
20260405,276.3831972348032,276.55006200337743,32.01001053560701,27.729477500569413,36.2905435706446,32295.677646877273,59140.74772148733,3124,5946
20260406,376.6940100989019,376.12683271474964,31.433860992800547,33.57953421072246,29.28818777487864,41294.7024773373,84430.50660201877,3380,8297
20260407,421.92026700213,419.7892988716292,31.4250545927122,30.318315774091747,32.53179341133265,45951.32956452989,91751.8115983712,3593,8770
20260408,348.81519094450675,347.6164670907278,32.03428139798302,34.14421861368229,29.924344182283747,38758.82076562617,73883.95436042758,3331,7507
20260409,336.57159697318343,338.135187439557,33.60805505967292,31.964277468817478,35.25183265052836,36909.38097476753,67539.57208420895,3189,6280
20260410,450.30086065365526,446.9575853101931,31.997265371221655,35.18271688623826,28.81181385620505,48496.52248903268,94683.70064379506,3550,9259
20260411,309.8714972596144,309.765142896871,31.60925564138931,32.8553990490291,30.363112233749522,34880.994822197776,66750.35715118215,3186,6720
20260412,412.4909712313457,410.9838692900545,31.495778324601503,32.78095058175087,30.210606067452137,42448.13381787138,89510.91739851661,3361,9207
20260413,369.0008958866244,366.92331557278305,32.949867184119846,32.49162939830054,33.40810496993915,39333.61429361731,75203.22352890202,3212,7105
20260414,399.93355598979497,394.6996169531992,31.00473640329802,34.615531316187244,27.39394149040879,42249.776046267536,88586.3327720185,3583,8961
20260415,368.9990360807508,364.93040835635793,32.01556043427688,31.75689804918787,32.27422281936589,40386.61525865079,79378.1244510224,3432,7599
20260416,476.6134275667746,468.57704236681155,31.778404904019343,31.917921979457827,31.63888782858086,48960.3097024068,100790.7090303506,3554,9530
20260417,354.4305251821096,353.43018840122915,32.27786066195905,31.21338336287641,33.3423379610417,39120.68944724491,74989.16500240046,3436,7719
20260418,387.4365453667694,385.231173566457,31.30709716410231,32.06491846230833,30.549275865896295,42683.162571643865,85801.48633530544,3547,8564
20260419,292.75648077429327,293.7989906248088,32.21341377806765,36.8877611478329,27.539066408302403,34920.53622392509,62492.26713594205,3159,5925
20260420,350.5437864662598,351.6987551542188,32.32434166863386,29.25296847024631,35.395714867021425,39037.47545553719,74147.28022346836,3306,7199
20260421,308.79507096322203,309.1044059432832,32.27685235192199,28.051600185610795,36.50210451823318,34260.754814603875,66168.55395717494,3098,6773
20260422,355.3946172030546,350.7963489002439,31.18819260438449,25.9058278271313,36.47055738163768,38677.79477077829,77684.4767908012,3263,7680
20260423,319.0391583846881,321.6219148212554,32.85631209945949,34.1624030715868,31.550221127332172,35369.717971102094,67036.42816754773,3095,6351
