step,fair_price,submission_spot,normalizer_spot,internal_price_estimate,p_low,p_high,bid_fee_bps,ask_fee_bps,lambda_hat,arb_hat,stale_hat,inventory_signed
61,100.25082283968338,99.91605606515562,100.23404579931469,100.2153333607329,98.98138857075989,100.90799408893301,63.98700786891534,63.940708578640034,0.6339991337546622,0.3986050268092484,0.001876264297638025,0.0014954040764709818
62,100.16206413652532,100.08131383044821,100.42318283578109,100.50527198549813,99.44092344888819,100.72535891251864,64.43742157497981,64.37198254081964,0.5933810586579518,0.4607128471394953,0.001977300091628848,0.0021135917605124735
63,100.17462476823738,100.08131383044821,100.42318283578109,100.50527198549813,99.44092344888819,100.72535891251864,64.43742157497981,64.37198254081964,0.5933810586579518,0.4607128471394953,0.001977300091628848,0.0021135917605124735
64,100.30290861472479,100.08131383044821,100.1830343637424,100.50527198549813,99.44092344888819,100.72535891251864,64.43742157497981,64.37198254081964,0.5933810586579518,0.4607128471394953,0.001977300091628848,0.0021135917605124735
65,100.14014292516185,100.08131383044821,100.29606029234574,100.50527198549813,99.44092344888819,100.72535891251864,64.43742157497981,64.37198254081964,0.5933810586579518,0.4607128471394953,0.001977300091628848,0.0021135917605124735
66,100.21016621821643,100.08131383044821,100.29606029234574,100.50527198549813,99.44092344888819,100.72535891251864,64.43742157497981,64.37198254081964,0.5933810586579518,0.4607128471394953,0.001977300091628848,0.0021135917605124735
67,100.10242964423365,100.08131383044821,100.29606029234574,100.50527198549813,99.44092344888819,100.72535891251864,64.43742157497981,64.37198254081964,0.5933810586579518,0.4607128471394953,0.001977300091628848,0.0021135917605124735
68,100.12568855280581,100.0983697013037,99.74882194638118,100.83647279424639,99.9359867120349,101.15465235229601,63.4322777514742,63.31854709448526,0.5257199136115959,0.46307578771785163,0.0022961417318437282,0.003673345467494232
69,100.02448641706145,99.99109120183957,99.65579231179616,100.7318783589692,99.73956877307346,101.35385702678788,63.54781579274125,63.43355107673777,0.564943487492124,0.41525259479976667,0.002514683425446755,0.003690594846970015
70,100.04979316535132,99.99109120183957,99.79831237593042,100.7318783589692,99.73956877307346,101.35385702678788,63.54781579274125,63.43355107673777,0.564943487492124,0.41525259479976667,0.002514683425446755,0.003690594846970015
71,100.1065932140623,99.99109120183957,99.80627343442013,100.7318783589692,99.73956877307346,101.35385702678788,63.54781579274125,63.43355107673777,0.564943487492124,0.41525259479976667,0.002514683425446755,0.003690594846970015
72,99.97857251437262,99.99109120183957,99.666695073842,100.7318783589692,99.73956877307346,101.35385702678788,63.54781579274125,63.43355107673777,0.564943487492124,0.41525259479976667,0.002514683425446755,0.003690594846970015
73,99.99031442271404,99.66689248552052,99.33152573028089,99.29692434338664,99.31569719600883,100.30315099067299,62.0153737156737,62.0729450106823,0.538897255519985,0.47564117202393136,0.0025664393653628114,-0.0018594744915455398
74,99.998971447244,99.52716578713553,99.20756705017094,99.15264988366172,99.10119368911218,100.14881900060648,61.99279072588739,62.05115301121499,0.5770310462560667,0.5297932440037331,0.002618166943070046,-0.0018850224025492145
75,99.98228289548332,99.52716578713553,99.68233604679688,99.15264988366172,99.10119368911218,100.14881900060648,61.99279072588739,62.05115301121499,0.5770310462560667,0.5297932440037331,0.002618166943070046,-0.0018850224025492145
76,99.90901844802292,99.70681668577154,100.02838389114362,100.11681936661992,99.088706303697,100.3293720071651,62.27108748273435,62.20756088265238,0.5706604795368796,0.5783528729020969,0.00268200864478904,0.0020518227420347097
77,99.78002056570897,99.70681668577154,99.87330529917455,100.11681936661992,99.088706303697,100.3293720071651,62.27108748273435,62.20756088265238,0.5706604795368796,0.5783528729020969,0.00268200864478904,0.0020518227420347097
78,99.68988414871204,99.70681668577154,99.87330529917455,100.11681936661992,99.088706303697,100.3293720071651,62.27108748273435,62.20756088265238,0.5706604795368796,0.5783528729020969,0.00268200864478904,0.0020518227420347097
79,99.67504948404012,99.91629435012715,100.2401147713289,100.32798944554469,99.2941047194844,100.54173999130282,62.5563472245392,62.49269239796384,0.551033218936808,0.6218976066959643,0.002743462603625255,0.0020559642832932695
80,99.58957139687402,99.91629435012715,99.72859056933758,100.32798944554469,99.2941047194844,100.54173999130282,62.5563472245392,62.49269239796384,0.551033218936808,0.6218976066959643,0.002743462603625255,0.0020559642832932695
81,99.61749865442795,100.2663273586275,100.59416841895515,100.676175133455,99.63909783970996,100.86632724834521,62.693292847243946,62.63014383694014,0.5468127060146404,0.6609453482910956,0.002800871201322881,0.0020396271059859093
82,99.54824823535807,99.68590185293452,99.38275918325866,100.36392242849685,99.40845471867542,101.10035286105277,58.70191343038083,58.59697840480832,0.6502078357353153,0.47659160997941324,0.0030691860020459296,0.0033892585409546834
83,99.49061039623103,99.66502603359757,99.37810758332142,100.32357570925019,99.15937690064216,101.35430620444917,57.221117378551476,57.1191645991701,0.6791360981516079,0.4273725985093658,0.0032203237449865284,0.0032929360469223317
84,99.43383804117872,99.66502603359757,99.7187458163048,100.32357570925019,99.15937690064216,101.35430620444917,57.221117378551476,57.1191645991701,0.6791360981516079,0.4273725985093658,0.0032203237449865284,0.0032929360469223317
85,99.4773369390157,99.66502603359757,99.83385417463226,100.32357570925019,99.15937690064216,101.35430620444917,57.221117378551476,57.1191645991701,0.6791360981516079,0.4273725985093658,0.0032203237449865284,0.0032929360469223317
86,99.49035064426421,99.66502603359757,99.78971980367525,100.32357570925019,99.15937690064216,101.35430620444917,57.221117378551476,57.1191645991701,0.6791360981516079,0.4273725985093658,0.0032203237449865284,0.0032929360469223317
87,99.42576441344465,99.66502603359757,99.81039758723733,100.32357570925019,99.15937690064216,101.35430620444917,57.221117378551476,57.1191645991701,0.6791360981516079,0.4273725985093658,0.0032203237449865284,0.0032929360469223317
88,99.67132778902716,99.66502603359757,99.81039758723733,100.32357570925019,99.15937690064216,101.35430620444917,57.221117378551476,57.1191645991701,0.6791360981516079,0.4273725985093658,0.0032203237449865284,0.0032929360469223317
89,99.51823155850371,99.9413141442023,100.21390364752655,100.31919299520598,99.36943877744108,100.51544999751908,58.01082545267036,57.95240390632054,0.6367542162547144,0.4865095074516958,0.0032441138357792824,0.0018869364529304322
90,99.54637857434544,99.9413141442023,99.8459163233154,100.31919299520598,99.36943877744108,100.51544999751908,58.01082545267036,57.95240390632054,0.6367542162547144,0.4865095074516958,0.0032441138357792824,0.0018869364529304322
91,99.47737264894643,99.9413141442023,99.8446715278201,100.31919299520598,99.36943877744108,100.51544999751908,58.01082545267036,57.95240390632054,0.6367542162547144,0.4865095074516958,0.0032441138357792824,0.0018869364529304322
92,99.70900155017213,99.9413141442023,99.73584915389637,100.31919299520598,99.36943877744108,100.51544999751908,58.01082545267036,57.95240390632054,0.6367542162547144,0.4865095074516958,0.0032441138357792824,0.0018869364529304322
93,99.6566020307155,99.82541611821075,99.86536772029555,100.09724701958156,98.84725877504597,101.04644254673988,57.658502062522594,57.616404924583314,0.5754292794481903,0.39121175267442176,0.0032204704623036724,0.0013596802738839845
94,99.51950075643003,99.82541611821075,99.818957629318,100.09724701958156,98.84725877504597,101.04644254673988,57.658502062522594,57.616404924583314,0.5754292794481903,0.39121175267442176,0.0032204704623036724,0.0013596802738839845
95,99.48324643001028,99.82541611821075,99.78259421264823,100.09724701958156,98.84725877504597,101.04644254673988,57.658502062522594,57.616404924583314,0.5754292794481903,0.39121175267442176,0.0032204704623036724,0.0013596802738839845
96,99.34611993915667,99.82541611821075,99.64505510447009,100.09724701958156,98.84725877504597,101.04644254673988,57.658502062522594,57.616404924583314,0.5754292794481903,0.39121175267442176,0.0032204704623036724,0.0013596802738839845
97,99.37388032449554,99.82541611821075,99.64505510447009,100.09724701958156,98.84725877504597,101.04644254673988,57.658502062522594,57.616404924583314,0.5754292794481903,0.39121175267442176,0.0032204704623036724,0.0013596802738839845
98,99.43433311412235,99.82541611821075,99.64505510447009,100.09724701958156,98.84725877504597,101.04644254673988,57.658502062522594,57.616404924583314,0.5754292794481903,0.39121175267442176,0.0032204704623036724,0.0013596802738839845
99,99.41507997406693,99.82541611821075,99.64505510447009,100.09724701958156,98.84725877504597,101.04644254673988,57.658502062522594,57.616404924583314,0.5754292794481903,0.39121175267442176,0.0032204704623036724,0.0013596802738839845
100,99.35069861072829,99.82541611821075,99.6859676722014,100.09724701958156,98.84725877504597,101.04644254673988,57.658502062522594,57.616404924583314,0.5754292794481903,0.39121175267442176,0.0032204704623036724,0.0013596802738839845
101,99.31230012895084,99.82541611821075,99.61113352953946,100.09724701958156,98.84725877504597,101.04644254673988,57.658502062522594,57.616404924583314,0.5754292794481903,0.39121175267442176,0.0032204704623036724,0.0013596802738839845
102,99.27529267715619,99.52307555036828,99.24698134872547,99.14440578988108,98.94924040467932,100.09981469600837,58.41672545853298,58.475738719354986,0.5370295690185892,0.4540830980790168,0.0032458969707220187,-0.0019060480252360633
103,99.35915560828562,99.52307555036828,99.47029969509116,99.14440578988108,98.94924040467932,100.09981469600837,58.41672545853298,58.475738719354986,0.5370295690185892,0.4540830980790168,0.0032458969707220187,-0.0019060480252360633
104,99.30831015373661,99.52307555036828,99.47029969509116,99.14440578988108,98.94924040467932,100.09981469600837,58.41672545853298,58.475738719354986,0.5370295690185892,0.4540830980790168,0.0032458969707220187,-0.0019060480252360633
105,99.39625841518132,99.52307555036828,99.4118647742576,99.14440578988108,98.94924040467932,100.09981469600837,58.41672545853298,58.475738719354986,0.5370295690185892,0.4540830980790168,0.0032458969707220187,-0.0019060480252360633
106,99.66757437725408,99.52307555036828,99.56279742702087,99.14440578988108,98.94924040467932,100.09981469600837,58.41672545853298,58.475738719354986,0.5370295690185892,0.4540830980790168,0.0032458969707220187,-0.0019060480252360633
107,99.62942520424441,99.52307555036828,99.56279742702087,99.14440578988108,98.94924040467932,100.09981469600837,58.41672545853298,58.475738719354986,0.5370295690185892,0.4540830980790168,0.0032458969707220187,-0.0019060480252360633
108,99.72559156345892,99.52307555036828,99.56279742702087,99.14440578988108,98.94924040467932,100.09981469600837,58.41672545853298,58.475738719354986,0.5370295690185892,0.4540830980790168,0.0032458969707220187,-0.0019060480252360633
109,99.88784049439312,99.69548656983714,99.98024146887096,99.36604317461556,98.26521782734271,100.79660787220207,58.14891127696478,58.20015129116689,0.47452837805728615,0.365137046529273,0.0032223469341362454,-0.0016549827364660582
110,99.88725576174753,99.70389091162492,99.98670336518589,99.42194433863808,98.01052197492173,101.05854380975093,57.51177994957775,57.55561837866929,0.5179855578481155,0.32742827427027366,0.0032055643259413834,-0.0014159216087278033
111,99.80944283212469,99.72928786661906,99.92654392624526,99.45792530355342,97.75814114529392,101.31944524290908,56.95888932066279,57.00106909488022,0.557848772909907,0.29361379736913273,0.00318489821931064,-0.0013623493132252891
112,99.82918781193709,99.72928786661906,99.92654392624526,99.45792530355342,97.75814114529392,101.31944524290908,56.95888932066279,57.00106909488022,0.557848772909907,0.29361379736913273,0.00318489821931064,-0.0013623493132252891
113,99.75052490525316,99.72928786661906,99.70319006298003,99.45792530355342,97.75814114529392,101.31944524290908,56.95888932066279,57.00106909488022,0.557848772909907,0.29361379736913273,0.00318489821931064,-0.0013623493132252891
114,99.86101415861818,99.06491569019185,98.79704406555268,98.6927088529477,98.50065293335601,99.63283349279601,57.704390214153044,57.76266314793939,0.5392810569456756,0.3665643694765052,0.0032097982144132114,-0.0018821364693474233
115,99.97615891568682,99.39866999665965,99.61479602234341,99.76430785620293,98.82509603263415,99.8896566837791,58.01203164564997,57.955191089276035,0.5773831068096269,0.4319811223346165,0.0032296515030637548,0.0018358726279610591
116,100.08885045006282,99.50878360468887,99.78858389871263,99.61847742993933,98.56982403513032,100.14834672853917,57.72366719601239,57.70661158686902,0.6123340680853587,0.3873691665850181,0.0031382004487278464,0.0005508729677719713
117,99.91991129381049,99.50878360468887,99.78858389871263,99.61847742993933,98.56982403513032,100.14834672853917,57.72366719601239,57.70661158686902,0.6123340680853587,0.3873691665850181,0.0031382004487278464,0.0005508729677719713
118,99.91024124390898,99.50878360468887,99.78858389871263,99.61847742993933,98.56982403513032,100.14834672853917,57.72366719601239,57.70661158686902,0.6123340680853587,0.3873691665850181,0.0031382004487278464,0.0005508729677719713
119,99.8443945457941,98.88804361403572,98.85640983004751,98.51140676212222,98.31722556211157,99.46200514388464,58.35722699022649,58.416300482445024,0.5892603480487436,0.45063734710976383,0.0031673298928569108,-0.0019079934173868976
120,99.82590754429455,99.24276152319052,99.2149339483993,99.60781724326111,98.66360828705595,99.7141211922353,58.60240302472837,58.5455638096394,0.6232290461795331,0.5073716373231149,0.0031890046201047263,0.0018358293062820201
121,99.84317580879421,99.25863830676715,99.3265288896425,99.45770030402495,98.41278367278349,99.96826252481581,58.070989496867966,58.039974584806565,0.6543884892330027,0.45497388227647895,0.0031380542763952256,0.0010017394576079934
122,99.65481826702141,99.25863830676715,99.35585381222033,99.45770030402495,98.41278367278349,99.96826252481581,58.070989496867966,58.039974584806565,0.6543884892330027,0.45497388227647895,0.0031380542763952256,0.0010017394576079934
123,99.6716606114058,99.3697447897515,99.65000392489993,99.36124131015455,98.0650408836604,100.32275421850113,58.343031657510394,58.344356446957676,0.6416203623655075,0.4079873968633066,0.003006867906277519,-4.2788896506912975e-05
124,99.60074664081897,99.41471359574889,99.69815190615319,99.29923331113409,97.83013494877541,100.56364533433445,58.072624772739,58.09061742844152,0.6712588198876765,0.36585334341927456,0.0029275928576827396,-0.000581138296593337
125,99.64789407745049,99.41471359574889,99.69815190615319,99.29923331113409,97.83013494877541,100.56364533433445,58.072624772739,58.09061742844152,0.6712588198876765,0.36585334341927456,0.0029275928576827396,-0.000581138296593337
126,99.6283652598802,99.41471359574889,99.69815190615319,99.29923331113409,97.83013494877541,100.56364533433445,58.072624772739,58.09061742844152,0.6712588198876765,0.36585334341927456,0.0029275928576827396,-0.000581138296593337
127,99.54901074079291,99.41471359574889,99.66072136002575,99.29923331113409,97.83013494877541,100.56364533433445,58.072624772739,58.09061742844152,0.6712588198876765,0.36585334341927456,0.0029275928576827396,-0.000581138296593337
128,99.60619697747717,99.48557261521732,99.44936955142732,99.25936055987343,97.37451978428633,101.03418241027717,58.10481305261984,58.14005301643082,0.6364201730228852,0.3280705970824553,0.002899606813205754,-0.001138202880093562
129,99.64435532732557,99.48557261521732,99.44936955142732,99.25936055987343,97.37451978428633,101.03418241027717,58.10481305261984,58.14005301643082,0.6364201730228852,0.3280705970824553,0.002899606813205754,-0.001138202880093562
130,99.65386536988849,99.48557261521732,99.44936955142732,99.25936055987343,97.37451978428633,101.03418241027717,58.10481305261984,58.14005301643082,0.6364201730228852,0.3280705970824553,0.002899606813205754,-0.001138202880093562
131,99.7646940709429,99.48557261521732,99.61902098535542,99.25936055987343,97.37451978428633,101.03418241027717,58.10481305261984,58.14005301643082,0.6364201730228852,0.3280705970824553,0.002899606813205754,-0.001138202880093562
132,99.74926972292187,99.48557261521732,99.73146821569189,99.25936055987343,97.37451978428633,101.03418241027717,58.10481305261984,58.14005301643082,0.6364201730228852,0.3280705970824553,0.002899606813205754,-0.001138202880093562
