step,event_index,event_type,amm,amm_trade_side,trader_side,trade_side,amount_x,amount_y,fair_price,edge,submission_spot,internal_price_estimate,bid_fee_bps,ask_fee_bps,probable_arb
8,0,arb,normalizer,sell,buy,sell,0.07055136445002574,7.053132388028318,100.04203460294946,0.0,99.19819722702125,99.9978877678998,22.99999999999999,114.97074325556297,False
9,0,arb,normalizer,sell,buy,sell,0.001721149482662554,0.17219025592543333,100.0454739906732,0.0,99.19819722702125,99.9978877678998,22.99999999999999,114.97074325556297,False
9,1,retail,normalizer,buy,sell,buy,0.10573652585852315,10.50402612490143,100.0454739906732,0.0,99.19819722702125,99.9978877678998,22.99999999999999,114.97074325556297,False
10,0,arb,normalizer,sell,buy,sell,0.11529044450753645,11.523292095100684,100.06520297664015,0.0,99.19819722702125,99.9978877678998,22.99999999999999,114.97074325556297,False
10,1,retail,normalizer,buy,sell,buy,0.10071589288719321,10.007740697625195,100.06520297664015,0.0,99.19819722702125,99.9978877678998,22.99999999999999,114.97074325556297,False
11,0,arb,normalizer,sell,buy,sell,0.02391523749957969,2.3888600463453793,99.91246127540013,0.0,99.19819722702125,99.9978877678998,22.99999999999999,114.97074325556297,False
11,1,retail,normalizer,buy,sell,buy,0.04541010917932074,4.507817485458872,99.91246127540013,0.0,99.19819722702125,99.9978877678998,22.99999999999999,114.97074325556297,False
12,0,arb,normalizer,sell,buy,sell,0.08544553857232984,8.536640896432187,99.99262688241636,0.0,99.19819722702125,99.9978877678998,22.99999999999999,114.97074325556297,False
12,1,retail,normalizer,sell,buy,sell,0.045414688625868394,4.5431941190177705,99.99262688241636,0.0,99.19819722702125,99.9978877678998,22.99999999999999,114.97074325556297,False
12,2,retail,normalizer,sell,buy,sell,0.06239276856037179,6.248372944048816,99.99262688241636,0.0,99.19819722702125,99.9978877678998,22.99999999999999,114.97074325556297,False
12,3,retail,normalizer,buy,sell,buy,0.08835793200723263,8.793404814940004,99.99262688241636,0.0,99.19819722702125,99.9978877678998,22.99999999999999,114.97074325556297,False
12,4,retail,normalizer,sell,buy,sell,0.04331789778719042,4.335051466127516,99.99262688241636,0.0,99.19819722702125,99.9978877678998,22.99999999999999,114.97074325556297,False
15,0,retail,submission,sell,buy,sell,0.040760665225164416,4.092073538219119,100.05654516501023,0.013702197161594043,99.27878913845046,100.09980145796871,22.99999999999999,114.97074325556297,True
15,1,retail,normalizer,sell,buy,sell,0.15702265114822467,15.745590865922267,100.05654516501023,0.0,99.27878913845046,100.09980145796871,22.99999999999999,114.97074325556297,True
17,0,retail,submission,sell,buy,sell,0.18866739480452566,18.984210708302637,100.07719565982246,0.10290692382115196,99.60126272201907,100.08617539515356,16.999999999999986,83.44951575179834,False
17,1,retail,normalizer,sell,buy,sell,0.18786170211828335,18.903139785913464,100.07719565982246,0.0,99.60126272201907,100.08617539515356,16.999999999999986,83.44951575179834,False
17,2,retail,submission,buy,sell,buy,0.026118704739094306,2.596928637356541,100.07719565982246,0.016958087198932326,99.60126272201907,100.08617539515356,16.999999999999986,83.44951575179834,False
17,3,retail,normalizer,buy,sell,buy,0.40485464181819686,40.40623736783709,100.07719565982246,0.0,99.60126272201907,100.08617539515356,16.999999999999986,83.44951575179834,False
18,0,arb,normalizer,sell,buy,sell,0.06723592494556385,6.7281879666384565,100.13557486812107,0.0,99.60126272201907,100.08617539515356,16.999999999999986,83.44951575179834,False
18,1,retail,submission,sell,buy,sell,0.06979852757592653,7.015410847041481,100.13557486812107,0.02609516327767647,99.21654534177696,100.22396038033072,10.999999999999988,135.51638697281652,False
18,2,retail,normalizer,sell,buy,sell,0.2211109830782334,22.19009969393012,100.13557486812107,0.0,99.21654534177696,100.22396038033072,10.999999999999988,135.51638697281652,False
18,3,retail,submission,buy,sell,buy,0.2354591433897192,23.38990256249781,100.13557486812107,0.1879341187870729,99.21654534177696,100.22396038033072,10.999999999999988,135.51638697281652,False
18,4,retail,normalizer,buy,sell,buy,0.4397697398656817,43.77463209794951,100.13557486812107,0.0,99.21654534177696,100.22396038033072,10.999999999999988,135.51638697281652,False
18,5,retail,normalizer,sell,buy,sell,0.05578152746296894,5.5646289639704305,100.13557486812107,0.0,99.21654534177696,100.22396038033072,10.999999999999988,135.51638697281652,False
18,6,retail,submission,buy,sell,buy,0.028857435315861105,2.8599475677219743,100.13557486812107,0.029708306851396138,99.21654534177696,100.22396038033072,10.999999999999988,135.51638697281652,False
18,7,retail,normalizer,buy,sell,buy,0.06971741659688013,6.912226804792226,100.13557486812107,0.0,99.21654534177696,100.22396038033072,10.999999999999988,135.51638697281652,False
19,0,arb,normalizer,sell,buy,sell,0.22000551292204307,21.97720406365076,100.11344546636744,0.0,99.21654534177696,100.22396038033072,10.999999999999988,135.51638697281652,False
19,1,retail,normalizer,sell,buy,sell,0.027181892806794394,2.7220121458737077,100.11344546636744,0.0,99.21654534177696,100.22396038033072,10.999999999999988,135.51638697281652,False
21,0,retail,normalizer,buy,sell,buy,0.045449753231295256,4.523280768371478,99.98132429804349,0.0,99.21654534177696,100.22396038033072,10.999999999999988,135.51638697281652,False
22,0,retail,submission,sell,buy,sell,0.34039573977166526,34.353333142530566,99.88417390966177,0.3531858730695845,99.89278933251624,100.21945186605815,10.999999999999988,135.51638697281652,False
22,1,retail,normalizer,sell,buy,sell,0.588923311049129,59.28654991868037,99.88417390966177,0.0,99.89278933251624,100.21945186605815,10.999999999999988,135.51638697281652,False
23,0,arb,normalizer,buy,sell,buy,0.36446853845183647,36.55336380855806,99.92738125027716,0.0,99.89278933251624,100.21945186605815,10.999999999999988,135.51638697281652,False
24,0,arb,submission,buy,sell,buy,0.012545252845355475,1.2516450360672025,99.75791687241569,-0.00015674557679457024,99.86777142097876,100.11156329968841,10.999999999999988,135.51638697281652,True
24,1,arb,normalizer,buy,sell,buy,0.08506029786918101,8.49264241092169,99.75791687241569,0.0,99.86777142097876,100.11156329968841,10.999999999999988,135.51638697281652,True
25,0,retail,normalizer,sell,buy,sell,0.006436928291449817,0.6460463696183018,100.03476597428987,0.0,99.86777142097876,100.11156329968841,10.999999999999988,135.51638697281652,True
25,1,retail,normalizer,sell,buy,sell,0.00823202856756211,0.8263339913044643,100.03476597428987,0.0,99.86777142097876,100.11156329968841,10.999999999999988,135.51638697281652,True
26,0,retail,normalizer,sell,buy,sell,0.0518508817428085,5.207940369097163,100.12666195291955,0.0,100.17141098527657,100.12605645714534,10.999999999999988,135.51638697281652,False
26,1,retail,submission,sell,buy,sell,0.11958876207179969,12.121621179359028,100.12666195291955,0.1475976260278138,100.17141098527657,100.12605645714534,10.999999999999988,135.51638697281652,False
26,2,retail,normalizer,sell,buy,sell,0.4881496987532188,49.29642906386199,100.12666195291955,0.0,100.17141098527657,100.12605645714534,10.999999999999988,135.51638697281652,False
26,3,retail,submission,sell,buy,sell,0.032186634576220285,3.267421202195622,100.12666195291955,0.04468092258026157,100.17141098527657,100.12605645714534,10.999999999999988,135.51638697281652,False
26,4,retail,normalizer,sell,buy,sell,0.032015859695150084,3.250085016705769,100.12666195291955,0.0,100.17141098527657,100.12605645714534,10.999999999999988,135.51638697281652,False
27,0,arb,submission,buy,sell,buy,0.033826466165029975,3.3835732913539687,99.99357893239292,-0.0011438768771254715,100.10369299468708,100.26633110552768,10.999999999999988,135.51638697281652,True
27,1,arb,normalizer,buy,sell,buy,0.4702221876907632,47.24099650993048,99.99357893239292,0.0,100.10369299468708,100.26633110552768,10.999999999999988,135.51638697281652,True
28,0,retail,normalizer,sell,buy,sell,0.006973460554448252,0.7015529832773514,100.0667984022594,0.0,100.10369299468708,100.26633110552768,10.999999999999988,135.51638697281652,True
29,0,retail,normalizer,sell,buy,sell,0.047689088359177845,4.800306392736593,100.06716708468291,0.0,100.10369299468708,100.26633110552768,10.999999999999988,135.51638697281652,True
30,0,arb,submission,buy,sell,buy,0.016313652678293725,1.630994596887831,99.9609806902627,-0.0002658765252596673,100.07105885500323,100.31534698815757,10.999999999999988,135.51638697281652,True
30,1,arb,normalizer,buy,sell,buy,0.0711562198869533,7.117901762247129,99.9609806902627,0.0,100.07105885500323,100.31534698815757,10.999999999999988,135.51638697281652,True
31,0,arb,submission,buy,sell,buy,0.0008029626034873436,0.08026428529046825,99.9593766071862,-6.440069901525458e-07,100.06945300549224,100.32688494621787,10.999999999999988,135.51638697281652,False
31,1,arb,normalizer,buy,sell,buy,0.0008037273490891998,0.08034072939699399,99.9593766071862,0.0,100.06945300549224,100.32688494621787,10.999999999999988,135.51638697281652,False
32,0,arb,submission,buy,sell,buy,0.012035164939932109,1.2028829248520196,99.93533851370407,-0.00014464251164136854,100.04538844098917,100.28961390889754,10.999999999999988,135.51638697281652,True
32,1,arb,normalizer,buy,sell,buy,0.012046627291671169,1.204028556612684,99.93533851370407,0.0,100.04538844098917,100.28961390889754,10.999999999999988,135.51638697281652,True
32,2,retail,normalizer,sell,buy,sell,0.04809702139606031,4.837891592856168,99.93533851370407,0.0,100.04538844098917,100.28961390889754,10.999999999999988,135.51638697281652,True
33,0,arb,submission,buy,sell,buy,0.08573004807589556,8.56012918144188,99.76435864217486,-0.0073259187873429,99.8742202844878,100.14930668739697,10.999999999999988,135.51638697281652,True
33,1,arb,normalizer,buy,sell,buy,0.13405344444155,13.391659809678458,99.76435864217486,0.0,99.8742202844878,100.14930668739697,10.999999999999988,135.51638697281652,True
33,2,retail,normalizer,sell,buy,sell,0.01408468075806013,1.4138173246357069,99.76435864217486,0.0,99.84845404675701,100.15212797732964,10.999999999999988,135.51638697281652,False
33,3,retail,submission,buy,sell,buy,0.012924178263069476,1.2892060240919818,99.76435864217486,0.00016633130028176346,99.84845404675701,100.15212797732964,10.999999999999988,135.51638697281652,False
33,4,retail,normalizer,buy,sell,buy,0.02706354925944459,2.7000097430664027,99.76435864217486,0.0,99.84845404675701,100.15212797732964,10.999999999999988,135.51638697281652,False
34,0,arb,submission,buy,sell,buy,0.011162378230835003,1.1131961806077015,99.71639940972189,-0.0001240145793737213,99.82620823878455,100.06989865566987,10.999999999999988,135.51638697281652,True
34,1,arb,normalizer,buy,sell,buy,0.011173009336090417,1.11425639425579,99.71639940972189,0.0,99.82620823878455,100.06989865566987,10.999999999999988,135.51638697281652,True
34,2,retail,normalizer,sell,buy,sell,0.18926838296121673,19.022919595681696,99.71639940972189,0.0,99.82620823878455,100.06989865566987,10.999999999999988,135.51638697281652,True
34,3,retail,normalizer,sell,buy,sell,0.048827807049875105,4.919281521256599,99.71639940972189,0.0,99.82620823878455,100.06989865566987,10.999999999999988,135.51638697281652,True
35,0,arb,normalizer,buy,sell,buy,0.2053463374982514,20.53212260453256,99.78298073759346,0.0,99.82620823878455,100.06989865566987,10.999999999999988,135.51638697281652,True
35,1,retail,normalizer,sell,buy,sell,0.036509042417719684,3.666276797649923,99.78298073759346,0.0,99.82620823878455,100.06989865566987,10.999999999999988,135.51638697281652,True
36,0,arb,normalizer,buy,sell,buy,0.019227191498949504,1.9195804541486723,99.81760794956308,0.0,99.82620823878455,100.06989865566987,10.999999999999988,135.51638697281652,True
36,1,retail,normalizer,sell,buy,sell,0.3733752267055337,37.63465015899779,99.81760794956308,0.0,99.82620823878455,100.06989865566987,10.999999999999988,135.51638697281652,True
37,0,arb,normalizer,buy,sell,buy,0.3870185839420552,38.77129272804996,99.79267885731696,0.0,99.82620823878455,100.06989865566987,10.999999999999988,135.51638697281652,True
38,0,arb,normalizer,buy,sell,buy,0.018712972117544236,1.8670691191564401,99.7554356748064,0.0,99.82620823878455,100.06989865566987,10.999999999999988,135.51638697281652,True
38,1,retail,submission,buy,sell,buy,0.0037518707290655796,0.37410903169438825,99.7554356748064,0.00016046747910219983,99.8187327026423,100.06240487064734,10.999999999999988,135.51638697281652,True
38,2,retail,normalizer,buy,sell,buy,0.02338060885686435,2.3317991185012943,99.7554356748064,0.0,99.8187327026423,100.06240487064734,10.999999999999988,135.51638697281652,True
40,0,arb,submission,buy,sell,buy,0.019453217196794825,1.939283016274203,99.67022798737001,-0.00037642318183572776,99.77998597193915,100.02356355349114,10.999999999999988,135.51638697281652,True
40,1,arb,normalizer,buy,sell,buy,0.01947174453885399,1.9411299991897977,99.67022798737001,0.0,99.77998597193915,100.02356355349114,10.999999999999988,135.51638697281652,True
40,2,retail,submission,buy,sell,buy,0.06000003606982285,5.976639175918535,99.67022798737001,0.0035780984111317693,99.44531784597929,100.0296745249835,8.0,93.41833253773964,False
40,3,retail,normalizer,buy,sell,buy,0.06005718040643547,5.982331357177827,99.67022798737001,0.0,99.44531784597929,100.0296745249835,8.0,93.41833253773964,False
40,4,retail,submission,buy,sell,buy,0.1084640718489372,10.789275755487324,99.67022798737001,0.021363014134728076,99.44531784597929,100.0296745249835,8.0,93.41833253773964,False
40,5,retail,normalizer,buy,sell,buy,0.09351409858297208,9.30075650388244,99.67022798737001,0.0,99.44531784597929,100.0296745249835,8.0,93.41833253773964,False
40,6,retail,normalizer,sell,buy,sell,0.03352692751502673,3.3526297162261383,99.67022798737001,0.0,99.44531784597929,100.0296745249835,8.0,93.41833253773964,False
41,0,retail,submission,buy,sell,buy,0.05415276401703652,5.378028699446077,99.77042467088437,0.024815563635842253,99.33808491965625,100.04099627022534,8.0,105.26233012218496,False
41,1,retail,normalizer,buy,sell,buy,0.08784028932362005,8.726530889280184,99.77042467088437,0.0,99.33808491965625,100.04099627022534,8.0,105.26233012218496,False
42,0,retail,submission,buy,sell,buy,0.31506162043830127,31.17476411518146,99.79749882275844,0.26759757960627795,98.71762843392983,100.05197958745933,8.0,168.36579236426726,False
42,1,retail,normalizer,buy,sell,buy,0.31540903950278415,31.209140588485752,99.79749882275844,0.0,98.71762843392983,100.05197958745933,8.0,168.36579236426726,False
43,0,arb,normalizer,sell,buy,sell,0.20371364401862024,20.256193072870055,99.6365310168946,0.0,98.71762843392983,100.05197958745933,8.0,168.36579236426726,False
44,0,arb,normalizer,sell,buy,sell,0.08579866106531142,8.555997532994525,99.80715628048948,0.0,98.71762843392983,100.05197958745933,8.0,168.36579236426726,False
45,0,arb,normalizer,sell,buy,sell,0.027354846595301296,2.730954656624511,99.86164820811699,0.0,98.71762843392983,100.05197958745933,8.0,168.36579236426726,False
46,0,arb,normalizer,sell,buy,sell,0.021851929093529066,2.1826455604505894,99.90521017802705,0.0,98.71762843392983,100.05197958745933,8.0,168.36579236426726,False
46,1,retail,normalizer,sell,buy,sell,0.17528350884158783,17.54242405484867,99.90521017802705,0.0,98.71762843392983,100.05197958745933,8.0,168.36579236426726,False
47,0,retail,normalizer,buy,sell,buy,0.07775384276403219,7.74256166282612,99.81547889023129,0.0,98.71762843392983,100.05197958745933,8.0,168.36579236426726,False
48,0,retail,submission,sell,buy,sell,0.14363412572801337,14.44264917270475,99.95381959097979,0.08586968257879235,98.99999296968238,100.0626345572932,8.0,141.19764233794737,False
48,1,retail,normalizer,sell,buy,sell,0.2961333983825938,29.731042168228143,99.95381959097979,0.0,98.99999296968238,100.0626345572932,8.0,141.19764233794737,False
49,0,arb,normalizer,buy,sell,buy,0.013718401594117448,1.3729153748317913,100.06466462591301,0.0,98.99999296968238,100.0626345572932,8.0,141.19764233794737,False
50,0,arb,normalizer,buy,sell,buy,0.0028535995898347397,0.28553634747004253,100.05896070943422,0.0,98.99999296968238,100.0626345572932,8.0,141.19764233794737,False
51,0,retail,submission,sell,buy,sell,0.1261782105061684,12.686474417569398,100.19671398514092,0.04383234832594063,99.24904240529774,100.07297096217425,8.0,117.33277666833239,False
51,1,retail,normalizer,sell,buy,sell,0.0041938854433567485,0.42218274707482273,100.19671398514092,0.0,99.24904240529774,100.07297096217425,8.0,117.33277666833239,False
51,2,retail,normalizer,buy,sell,buy,0.05432351788757273,5.433063519312782,100.19671398514092,0.0,99.24904240529774,100.07297096217425,8.0,117.33277666833239,False
52,0,retail,submission,sell,buy,sell,0.009457545416310609,0.9498860507082514,100.2171072035316,0.0020782078395822356,99.26774747371206,100.14294957667528,8.0,117.33277666833239,True
52,1,retail,normalizer,buy,sell,buy,0.06693538301281796,6.686316958552197,100.2171072035316,0.0,99.26774747371206,100.14294957667528,8.0,117.33277666833239,True
53,0,retail,submission,sell,buy,sell,0.02566053148558467,2.578164894386344,100.09681750002837,0.009627357320043828,99.31852534248866,100.1941751326279,8.0,117.33277666833239,True
53,1,retail,normalizer,sell,buy,sell,0.03512115993103748,3.5283551228536383,100.09681750002837,0.0,99.31852534248866,100.1941751326279,8.0,117.33277666833239,True
54,0,retail,normalizer,buy,sell,buy,0.10129258340036275,10.108466089830472,100.14701855631931,0.0,99.31852534248866,100.1941751326279,8.0,117.33277666833239,True
55,0,retail,normalizer,buy,sell,buy,0.22352717214847614,22.234757146707125,100.22188389555184,0.0,99.31852534248866,100.1941751326279,8.0,117.33277666833239,True
56,0,arb,normalizer,sell,buy,sell,0.1818991786831674,18.19552764340764,100.2127152930151,0.0,99.31852534248866,100.1941751326279,8.0,117.33277666833239,True
56,1,retail,normalizer,buy,sell,buy,0.013038126397718973,1.2985895620422525,100.2127152930151,0.0,99.31852534248866,100.1941751326279,8.0,117.33277666833239,True
56,2,retail,normalizer,buy,sell,buy,0.008368995083875232,0.8333690992749325,100.2127152930151,0.0,99.31852534248866,100.1941751326279,8.0,117.33277666833239,True
57,0,arb,normalizer,sell,buy,sell,0.007440896737122671,0.7454098406868812,100.1848701987326,0.0,99.31852534248866,100.1941751326279,8.0,117.33277666833239,True
58,0,arb,normalizer,sell,buy,sell,0.01926036136130449,1.9299683067616304,100.22345094528544,0.0,99.31852534248866,100.1941751326279,8.0,117.33277666833239,True
58,1,retail,normalizer,buy,sell,buy,0.17331028713981672,17.235922348230815,100.22345094528544,0.0,99.31852534248866,100.1941751326279,8.0,117.33277666833239,True
59,0,arb,normalizer,sell,buy,sell,0.21004542141206173,21.02300792032262,100.29814045087936,0.0,99.31852534248866,100.1941751326279,8.0,117.33277666833239,True
59,1,retail,submission,sell,buy,sell,0.009452739998053517,0.9500680601996494,100.29814045087936,0.0019758162292327075,99.33724054257137,100.21305533678172,8.0,117.33277666833239,True
59,2,retail,normalizer,sell,buy,sell,0.10874394251517572,10.918688468385577,100.29814045087936,0.0,99.33724054257137,100.21305533678172,8.0,117.33277666833239,True
62,0,retail,submission,sell,buy,sell,0.08858863114204496,8.912499919433687,100.16206413652532,0.039279765217195006,99.51289193967764,100.35345186889427,8.0,117.33277666833239,True
62,1,retail,normalizer,sell,buy,sell,0.0881997791737632,8.8733792885893,100.16206413652532,0.0,99.51289193967764,100.35345186889427,8.0,117.33277666833239,True
64,0,retail,normalizer,buy,sell,buy,0.11989014167432993,11.985582497192809,100.30290861472479,0.0,99.51289193967764,100.35345186889427,8.0,117.33277666833239,True
65,0,retail,normalizer,sell,buy,sell,0.05632782468882169,5.661524600002278,100.14014292516185,0.0,99.51289193967764,100.35345186889427,8.0,117.33277666833239,True
68,0,retail,normalizer,sell,buy,sell,0.047722621544238564,4.80161325122619,100.12568855280581,0.0,99.51305779643513,100.34242508988082,8.0,117.65370233007441,False
68,1,retail,submission,sell,buy,sell,0.2516781175977769,25.406355027700144,100.12568855280581,0.20691020954869543,99.51305779643513,100.34242508988082,8.0,117.65370233007441,False
68,2,retail,normalizer,sell,buy,sell,0.26605342375633256,26.85334566561754,100.12568855280581,0.0,99.51305779643513,100.34242508988082,8.0,117.65370233007441,False
68,3,retail,normalizer,buy,sell,buy,0.0884366495213479,8.888464940077029,100.12568855280581,0.0,99.51305779643513,100.34242508988082,8.0,117.65370233007441,False
68,4,retail,submission,buy,sell,buy,0.2517960164999535,25.09994210361765,100.12568855280581,0.11130742329384447,99.51305779643513,100.34242508988082,8.0,117.65370233007441,False
68,5,retail,normalizer,buy,sell,buy,0.493394952134308,49.302161189909384,100.12568855280581,0.0,99.51305779643513,100.34242508988082,8.0,117.65370233007441,False
69,0,retail,submission,buy,sell,buy,0.05037691274117921,5.006636073154368,100.02448641706145,0.032288751059201815,99.41319423312603,100.33399602797739,8.0,126.77365910898239,False
69,1,retail,normalizer,buy,sell,buy,0.05043246346127678,5.012156900535047,100.02448641706145,0.0,99.41319423312603,100.33399602797739,8.0,126.77365910898239,False
70,0,arb,normalizer,sell,buy,sell,0.05881352427340403,5.880826549804015,100.04979316535132,0.0,99.41319423312603,100.33399602797739,8.0,126.77365910898239,False
70,1,retail,normalizer,buy,sell,buy,0.03238313705925062,3.219477628987079,100.04979316535132,0.0,99.41319423312603,100.33399602797739,8.0,126.77365910898239,False
70,2,retail,normalizer,sell,buy,sell,0.0567030185592472,5.672679903172303,100.04979316535132,0.0,99.41319423312603,100.33399602797739,8.0,126.77365910898239,False
71,0,arb,normalizer,sell,buy,sell,0.003992363172727664,0.39964593624033024,100.1065932140623,0.0,99.41319423312603,100.33399602797739,8.0,126.77365910898239,False
72,0,retail,normalizer,buy,sell,buy,0.07027680181864432,6.988131943800909,99.97857251437262,0.0,99.41319423312603,100.33399602797739,8.0,126.77365910898239,False
73,0,arb,normalizer,sell,buy,sell,0.011881451698542378,1.187889171348817,99.99031442271404,0.0,99.41319423312603,100.33399602797739,8.0,126.77365910898239,False
73,1,retail,submission,buy,sell,buy,0.15776662112705636,15.646943054720396,99.99031442271404,0.12819099718316984,99.10141972143806,100.32582051445358,8.0,157.0424399957065,False
73,2,retail,normalizer,buy,sell,buy,0.18706636665903298,18.55820583249806,99.99031442271404,0.0,99.10141972143806,100.32582051445358,8.0,157.0424399957065,False
74,0,arb,normalizer,sell,buy,sell,0.19084053561093128,19.04756155635913,99.998971447244,0.0,99.10141972143806,100.32582051445358,8.0,157.0424399957065,False
74,1,retail,normalizer,sell,buy,sell,0.021090615902735976,2.1094841305167353,99.998971447244,0.0,98.97563781506297,100.30382909293844,8.0,167.41680700393,False
74,2,retail,submission,buy,sell,buy,0.0638600994880456,6.31954933788802,99.998971447244,0.06639492743521291,98.97563781506297,100.30382909293844,8.0,167.41680700393,False
74,3,retail,normalizer,buy,sell,buy,0.2764993762324292,27.42009246710404,99.998971447244,0.0,98.97563781506297,100.30382909293844,8.0,167.41680700393,False
75,0,arb,normalizer,sell,buy,sell,0.24622126659456,24.557394917717605,99.98228289548332,0.0,98.97563781506297,100.30382909293844,8.0,167.41680700393,False
76,0,retail,normalizer,sell,buy,sell,0.08250375789660325,8.255714509582074,99.90901844802292,0.0,98.97563781506297,100.30382909293844,8.0,167.41680700393,False
76,1,retail,normalizer,sell,buy,sell,0.18107775961468064,18.16730282189567,99.90901844802292,0.0,98.97563781506297,100.30382909293844,8.0,167.41680700393,False
77,0,arb,normalizer,buy,sell,buy,0.06445695934713036,6.4356541709566955,99.78002056570897,0.0,98.97563781506297,100.30382909293844,8.0,167.41680700393,False
77,1,retail,normalizer,buy,sell,buy,0.009347721737871269,0.9326289143573376,99.78002056570897,0.0,98.97563781506297,100.30382909293844,8.0,167.41680700393,False
77,2,retail,normalizer,buy,sell,buy,0.06848230078289279,6.8272285371531325,99.78002056570897,0.0,98.97563781506297,100.30382909293844,8.0,167.41680700393,False
79,0,retail,normalizer,sell,buy,sell,0.059819374581095985,5.99902828208958,99.67504948404012,0.0,99.04631343019649,100.30613558297743,8.0,167.41680700393,True
79,1,retail,normalizer,sell,buy,sell,0.008869074998699489,0.890052592363078,99.67504948404012,0.0,99.04631343019649,100.30613558297743,8.0,167.41680700393,True
79,2,retail,submission,sell,buy,sell,0.0358686165362343,3.611855014684716,99.67504948404012,0.03664888651150244,99.04631343019649,100.30613558297743,8.0,167.41680700393,True
79,3,retail,normalizer,sell,buy,sell,0.18338423271852378,18.438911104878684,99.67504948404012,0.0,99.04631343019649,100.30613558297743,8.0,167.41680700393,True
80,0,arb,normalizer,buy,sell,buy,0.27082163901882944,27.0439917629883,99.58957139687402,0.0,99.04631343019649,100.30613558297743,8.0,167.41680700393,True
80,1,retail,normalizer,buy,sell,buy,0.08079748028504471,8.04011329903551,99.58957139687402,0.0,99.04631343019649,100.30613558297743,8.0,167.41680700393,True
81,0,retail,submission,sell,buy,sell,0.12828342692621675,12.938861315561812,99.61749865442795,0.15958720635400958,99.29970393639412,100.29230100395478,8.0,133.97041523870388,False
81,1,retail,normalizer,sell,buy,sell,0.47796055426773876,48.039057655981864,99.61749865442795,0.0,99.29970393639412,100.29230100395478,8.0,133.97041523870388,False
82,0,arb,normalizer,buy,sell,buy,0.4194284444351678,41.92856616906829,99.54824823535807,0.0,99.29970393639412,100.29230100395478,8.0,133.97041523870388,False
82,1,retail,submission,buy,sell,buy,0.016446989192130376,1.6316074174028472,99.54824823535807,0.005661545419598735,98.98842008206366,100.275412861114,8.0,163.34579707319716,False
82,2,retail,normalizer,buy,sell,buy,0.18223267460442905,18.10806875423623,99.54824823535807,0.0,98.98842008206366,100.275412861114,8.0,163.34579707319716,False
82,3,retail,submission,buy,sell,buy,0.14134130484086632,13.999630711379723,99.54824823535807,0.07064858882825575,98.98842008206366,100.275412861114,8.0,163.34579707319716,False
82,4,retail,normalizer,buy,sell,buy,0.14149716217387914,14.015068131519001,99.54824823535807,0.0,98.98842008206366,100.275412861114,8.0,163.34579707319716,False
83,0,retail,submission,buy,sell,buy,0.006449200109737345,0.6378445182144787,99.49061039623103,0.00379033727072986,98.97572828562173,100.26250393710096,8.0,163.34579707319716,False
83,1,retail,normalizer,buy,sell,buy,0.006456311655316245,0.6385478706124559,99.49061039623103,0.0,98.97572828562173,100.26250393710096,8.0,163.34579707319716,False
