step,fair_price,submission_spot,internal_pool_price_y_per_x,normalizer_spot,internal_price_estimate,p_low,p_high,bid_fee_bps,ask_fee_bps,lambda_hat,arb_hat,stale_hat,inventory_signed,required_no_arb_bid_bps,required_no_arb_ask_bps
26,100.12666195291955,100.3669543206757,100.3669543206757,101.07661965425622,100.07233240341424,99.04538738629597,101.63276291237582,13.999999999999988,100.0,1.2932779272813117,0.229094183995406,0.002108843484600597,-0.0014698810900630795,29.354474214704496,0.0
27,99.99357893239292,100.13376620508004,100.13376620508002,100.29446231935098,100.21253178544721,99.99357893239291,101.14521838896972,13.999999999999988,100.0,1.269815693098807,0.3061847655958654,0.0020294905385302682,0.0003931471714586625,0.0,7.859853350060675
28,100.0667984022594,100.13376620508004,100.13376620508002,100.30847235604341,100.21253178544721,99.99357893239291,101.14521838896972,13.999999999999988,100.0,1.269815693098807,0.3061847655958654,0.0020294905385302682,0.0003931471714586625,0.0,7.859853350060675
29,100.06716708468291,100.13376620508004,100.13376620508002,100.40436088868381,100.21253178544721,99.99357893239291,101.14521838896972,13.999999999999988,100.0,1.269815693098807,0.3061847655958654,0.0020294905385302682,0.0003931471714586625,0.0,7.859853350060675
30,99.9609806902627,100.1011222614287,100.1011222614287,100.2617659882274,100.23608291609602,99.9609806902627,101.11224470851384,13.999999999999988,100.0,1.1948971043175691,0.37556628903627887,0.0019885612127562473,0.0006736674525719327,0.0,13.464278605169744
31,99.9593766071862,100.09951592948747,100.09951592948745,100.26015707842146,100.24503643002512,99.50277637071392,101.57786053326335,13.999999999999988,100.0,1.1793053359721637,0.338009660132651,0.0019564096960357704,0.000726351172636534,0.0,14.516479390902504
32,99.93533851370407,100.07544413549378,100.07544413549377,100.33265126411476,100.21037016980307,99.93533851370408,101.08630720756946,13.999999999999988,100.0,1.1649609090943907,0.40420869411938587,0.0019198652208113928,0.0006736674525717445,0.0,13.464278605165303
33,99.76435864217486,99.8784525122872,99.8784525122872,100.03873889545638,100.0723073084102,99.76435864217486,100.91335813793336,13.999999999999988,100.0,1.3163759483661348,0.35247874677765995,0.001848171071882339,0.0009695126755049114,0.0,19.371472621848575
34,99.71639940972189,99.85619808704374,99.85619808704374,100.49446530322312,99.99082852436504,99.71639940972187,100.86484655256943,13.999999999999988,100.0,1.2910658724968442,0.41723087209989396,0.0018181209141071475,0.0006736674525715289,0.0,13.464278605161972
35,99.78298073759346,99.85619808704374,99.85619808704374,100.15637976598985,99.99082852436504,99.71639940972187,100.86484655256943,13.999999999999988,100.0,1.2910658724968442,0.41723087209989396,0.0018181209141071475,0.0006736674525715289,0.0,13.464278605161972
36,99.81760794956308,100.00878660758654,100.00878660758656,100.71591944218561,99.9997601311271,99.14139756088052,101.4498440881873,13.999999999999988,100.0,1.2277806026970968,0.37550778488990455,0.0017144493137091475,-4.5130453706241546e-05,0.9025683408070417,0.0
37,99.79267885731696,99.93258447558276,99.93258447558277,100.09295773050849,100.06731790033093,99.79267885731696,100.94200452079068,13.999999999999988,100.0,1.2095581544813292,0.43795700640091406,0.0016924224614243606,0.0006736674525716463,0.0,13.464278605164193
38,99.7554356748064,99.86825346415968,99.86825346415968,100.02852347974905,100.03235483716662,99.7554356748064,100.90433240355325,13.999999999999988,100.0,1.348378931655802,0.3755625923782252,0.001620669087662158,0.0008209148256296663,0.0,16.404829544807153
39,99.81790572786922,99.86825346415968,99.86825346415968,100.02852347974905,100.03235483716662,99.7554356748064,100.90433240355325,13.999999999999988,100.0,1.348378931655802,0.3755625923782252,0.001620669087662158,0.0008209148256296663,0.0,16.404829544807153
40,99.67022798737001,99.4901926211421,99.49019262114211,99.71660138775385,99.94927220722678,99.67022798737001,100.81814336775527,10.999999999999988,80.93125852210832,1.5253014426578388,0.25299245802189657,0.0016280628243102047,0.0023018492677953192,0.0,45.93125852210833
41,99.77042467088437,99.36799164988007,99.36799164988008,99.5573589358728,99.95805782081752,99.31703728595787,101.17667229435428,8.0,94.03137613929798,1.4832773272452118,0.22769321221970693,0.001885616855135937,0.002960306354860987,0.0,59.03137613929799
42,99.79749882275844,98.73246800329458,98.7324680032946,98.95033302797587,99.96658060385752,98.9158769954733,101.58700139905122,8.0,100.0,1.444615141065595,0.20492389099773622,0.0025178050853847437,0.00621096381293142,0.0,123.4525171420442
43,99.6365310168946,98.73246800329458,98.7324680032946,99.3376214238439,99.96658060385752,98.9158769954733,101.58700139905122,8.0,100.0,1.444615141065595,0.20492389099773622,0.0025178050853847437,0.00621096381293142,0.0,123.4525171420442
44,99.80715628048948,98.80908471768456,98.80908471768457,99.507734811648,99.82672531255906,98.73003744991043,99.80715628048947,8.0,100.0,1.3690459297803474,0.2844315018979626,0.0029815198839181663,0.005123147707956374,0.0,101.94069691139785
45,99.86164820811699,98.86303172603579,98.8630317260358,99.56206326349263,99.68706568167417,98.78394130065497,99.86164820811697,8.0,100.0,1.3395222553979198,0.35598835170816634,0.0033006624048971065,0.004150257120983768,0.0,82.6620735602468
46,99.90521017802705,99.0792555282446,99.0792555282446,99.77981592086853,99.64313084005889,98.82703314978578,99.90521017802705,8.0,91.58948158899004,1.4416411704735475,0.31949603256838577,0.003506680383271584,0.0028375027198456965,0.0,56.58948158899002
47,99.81547889023129,99.0792555282446,99.0792555282446,99.62546584539724,99.64313084005889,98.82703314978578,99.90521017802705,8.0,91.58948158899004,1.4416411704735475,0.31949603256838577,0.003506680383271584,0.0028375027198456965,0.0,56.58948158899002
48,99.95381959097979,99.49561403258618,99.49561403258618,100.11406673771569,99.63476534966735,97.82363286568383,100.92996169603228,8.0,91.58948158899004,1.3663098768356639,0.2875464293115472,0.0033801349761064985,0.0006987950181828015,0.0,13.966140893976187
49,100.06466462591301,99.49561403258618,99.49561403258618,100.11406673771569,99.63476534966735,97.82363286568383,100.92996169603228,8.0,91.58948158899004,1.3663098768356639,0.2875464293115472,0.0033801349761064985,0.0006987950181828015,0.0,13.966140893976187
50,100.05896070943422,99.49561403258618,99.49561403258618,100.11406673771569,99.63476534966735,97.82363286568383,100.92996169603228,8.0,91.58948158899004,1.3663098768356639,0.2875464293115472,0.0033801349761064985,0.0006987950181828015,0.0,13.966140893976187
51,100.19671398514092,99.62541502432272,99.62541502432272,100.13604403594783,99.62665149502038,96.65298704378266,102.15240956420405,8.0,91.58948158899004,1.2836717533554773,0.2587917863803925,0.0031780715447664656,6.205560219573659e-06,0.0,0.12411043421645118
52,100.2171072035316,99.62541502432272,99.62541502432272,100.02135285372454,99.62665149502038,96.65298704378266,102.15240956420405,8.0,91.58948158899004,1.2836717533554773,0.2587917863803925,0.0031780715447664656,6.205560219573659e-06,0.0,0.12411043421645118
53,100.09681750002837,99.62541502432272,99.62541502432272,100.1431669284046,99.62665149502038,96.65298704378266,102.15240956420405,8.0,91.58948158899004,1.2836717533554773,0.2587917863803925,0.0031780715447664656,6.205560219573659e-06,0.0,0.12411043421645118
54,100.14701855631931,99.62541502432272,99.62541502432272,99.941062039934,99.62665149502038,96.65298704378266,102.15240956420405,8.0,91.58948158899004,1.2836717533554773,0.2587917863803925,0.0031780715447664656,6.205560219573659e-06,0.0,0.12411043421645118
55,100.22188389555184,99.45146322394234,99.45146322394234,99.67091479775647,99.61071616607893,99.37190205336319,100.3707537542471,8.0,91.58948158899004,1.2009780130870393,0.3329126077423533,0.0030833892007780714,0.0008000160684695642,0.0,15.987531087626738
56,100.2127152930151,99.45146322394234,99.45146322394234,99.86946126806825,99.61071616607893,99.37190205336319,100.3707537542471,8.0,91.58948158899004,1.2009780130870393,0.3329126077423533,0.0030833892007780714,0.0008000160684695642,0.0,15.987531087626738
57,100.1848701987326,99.45146322394234,99.45146322394234,99.8843155881364,99.61071616607893,99.37190205336319,100.3707537542471,8.0,91.58948158899004,1.2009780130870393,0.3329126077423533,0.0030833892007780714,0.0008000160684695642,0.0,15.987531087626738
58,100.22345094528544,99.40531229313994,99.40531229313994,99.62466202939359,99.56449133318134,99.32578804330542,100.32417622224372,8.0,91.58948158899004,1.1315664387067428,0.399621346968118,0.002994387797429041,0.0008000160684700551,0.0,15.98753108763673
59,100.29814045087936,99.50989222758459,99.5098922275846,100.12843368424761,99.57225880759545,98.71710518093244,100.94276817382338,8.0,91.58948158899004,1.1210411236102036,0.3596592122713062,0.0028523169998635758,0.00031327057542107807,0.0,6.263449354036998
60,100.16703963150626,99.50989222758459,99.5098922275846,100.12843368424761,99.57225880759545,98.71710518093244,100.94276817382338,8.0,91.58948158899004,1.1210411236102036,0.3596592122713062,0.0028523169998635758,0.00031327057542107807,0.0,6.263449354036998
61,100.25082283968338,99.50989222758459,99.5098922275846,100.12843368424761,99.57225880759545,98.71710518093244,100.94276817382338,8.0,91.58948158899004,1.1210411236102036,0.3596592122713062,0.0028523169998635758,0.00031327057542107807,0.0,6.263449354036998
62,100.16206413652532,99.68603985300332,99.68603985300331,100.30567622200499,99.57979383675605,97.72133537347602,101.97136403208106,8.0,91.58948158899004,1.058024500388054,0.3236932910441756,0.0027451604645846346,-0.0005331873220808576,10.658063697176479,0.0
63,100.17462476823738,99.68603985300332,99.68603985300331,100.30567622200499,99.57979383675605,97.72133537347602,101.97136403208106,8.0,91.58948158899004,1.058024500388054,0.3236932910441756,0.0027451604645846346,-0.0005331873220808576,10.658063697176479,0.0
64,100.30290861472479,99.68603985300332,99.68603985300331,100.06594887670079,99.57979383675605,97.72133537347602,101.97136403208106,8.0,91.58948158899004,1.058024500388054,0.3236932910441756,0.0027451604645846346,-0.0005331873220808576,10.658063697176479,0.0
65,100.14014292516185,99.68603985300332,99.68603985300331,100.17890875702899,99.57979383675605,97.72133537347602,101.97136403208106,8.0,91.58948158899004,1.058024500388054,0.3236932910441756,0.0027451604645846346,-0.0005331873220808576,10.658063697176479,0.0
66,100.21016621821643,99.68603985300332,99.68603985300331,100.17890875702899,99.57979383675605,97.72133537347602,101.97136403208106,8.0,91.58948158899004,1.058024500388054,0.3236932910441756,0.0027451604645846346,-0.0005331873220808576,10.658063697176479,0.0
67,100.10242964423365,99.68603985300332,99.68603985300331,100.17890875702899,99.57979383675605,97.72133537347602,101.97136403208106,8.0,91.58948158899004,1.058024500388054,0.3236932910441756,0.0027451604645846346,-0.0005331873220808576,10.658063697176479,0.0
68,100.12568855280581,99.99547276473429,99.9954727647343,99.34265190497872,99.58899417715811,96.38291657363555,103.38738665847298,95.08918645823425,88.58948158899004,1.004305048145134,0.22140621107421612,0.002887746746500741,-0.0020366243616269032,40.649699065130605,0.0
69,100.02448641706145,99.99547276473429,99.9954727647343,99.52453041982982,99.58899417715811,96.38291657363555,103.38738665847298,95.08918645823425,88.58948158899004,1.004305048145134,0.22140621107421612,0.002887746746500741,-0.0020366243616269032,40.649699065130605,0.0
70,100.04979316535132,99.99547276473429,99.9954727647343,99.79831237593042,99.58899417715811,96.38291657363555,103.38738665847298,95.08918645823425,88.58948158899004,1.004305048145134,0.22140621107421612,0.002887746746500741,-0.0020366243616269032,40.649699065130605,0.0
71,100.1065932140623,99.99547276473429,99.9954727647343,99.80627343442013,99.58899417715811,96.38291657363555,103.38738665847298,95.08918645823425,88.58948158899004,1.004305048145134,0.22140621107421612,0.002887746746500741,-0.0020366243616269032,40.649699065130605,0.0
72,99.97857251437262,99.99547276473429,99.9954727647343,99.666695073842,99.58899417715811,96.38291657363555,103.38738665847298,95.08918645823425,88.58948158899004,1.004305048145134,0.22140621107421612,0.002887746746500741,-0.0020366243616269032,40.649699065130605,0.0
73,99.99031442271404,99.82783818740513,99.82783818740513,99.17611173068477,99.59602833274461,95.11991392187976,104.76016485100787,92.08918645823427,88.58948158899004,0.9399606442935234,0.19926558996679453,0.0028539697350888826,-0.0011623977546193218,23.220963097022597,0.0
74,99.998971447244,99.75858261492006,99.75858261492006,99.13732592116008,99.60285193836467,94.56753987005352,105.37207456979986,89.08918645823427,88.58948158899004,0.9447637927500415,0.17933903097011508,0.002776469264245616,-0.0007811474516339797,15.610754731403276,0.0
75,99.98228289548332,99.75858261492006,99.75858261492006,99.68233604679685,99.60285193836467,94.56753987005352,105.37207456979986,89.08918645823427,88.58948158899004,0.9447637927500415,0.17933903097011508,0.002776469264245616,-0.0007811474516339797,15.610754731403276,0.0
76,99.90901844802292,99.75858261492006,99.75858261492006,100.20906749389073,99.60285193836467,94.56753987005352,105.37207456979986,89.08918645823427,88.58948158899004,0.9447637927500415,0.17933903097011508,0.002776469264245616,-0.0007811474516339797,15.610754731403276,0.0
77,99.78002056570897,99.75858261492006,99.75858261492006,99.9250621469444,99.60285193836467,94.56753987005352,105.37207456979986,89.08918645823427,88.58948158899004,0.9447637927500415,0.17933903097011508,0.002776469264245616,-0.0007811474516339797,15.610754731403276,0.0
78,99.68988414871204,99.75858261492006,99.75858261492006,99.9250621469444,99.60285193836467,94.56753987005352,105.37207456979986,89.08918645823427,88.58948158899004,0.9447637927500415,0.17933903097011508,0.002776469264245616,-0.0007811474516339797,15.610754731403276,0.0
79,99.67504948404012,99.83522680667457,99.83522680667457,100.42538440049601,99.60947128249293,93.37778447463957,106.71465294591702,89.08918645823427,85.58948158899004,0.8851826893300383,0.16140512787310357,0.002745711615450072,-0.0011319204087375742,22.612812271043392,0.0
80,99.58957139687402,99.83522680667457,99.83522680667457,99.72859056933756,99.60947128249293,93.37778447463957,106.71465294591702,89.08918645823427,85.58948158899004,0.8851826893300383,0.16140512787310357,0.002745711615450072,-0.0011319204087375742,22.612812271043392,0.0
81,99.61749865442795,100.10888730470336,100.10888730470334,100.67019159378688,99.61850060862854,93.26400384966291,107.0314975821606,89.08918645823427,82.58948158899004,0.8543680741836353,0.14526461508579322,0.0028756031316578322,-0.002455280175634244,48.98533080107126,0.0
82,99.54824823535807,99.78221081096137,99.78221081096137,99.22085644512475,99.60108512120372,99.18622026015068,100.9112258687948,83.08918645823427,82.58948158899004,1.0934945300341765,0.17536099671868258,0.002866714484511961,-0.000908429609967271,18.152102292140484,0.0
83,99.49061039623103,99.75670271506284,99.75670271506284,99.22085644512475,99.4617411655625,98.92783238782779,100.5874492438033,80.08918645823427,82.58948158899004,1.0860149676314426,0.2578248970468143,0.002872382975154145,-0.0014805935823747301,29.568093318285136,0.0
84,99.43383804117872,99.75670271506284,99.75670271506284,99.56122529727344,99.4617411655625,98.92783238782779,100.5874492438033,80.08918645823427,82.58948158899004,1.0860149676314426,0.2578248970468143,0.002872382975154145,-0.0014805935823747301,29.568093318285136,0.0
85,99.4773369390157,99.75670271506284,99.75670271506284,99.6762427305558,99.4617411655625,98.92783238782779,100.5874492438033,80.08918645823427,82.58948158899004,1.0860149676314426,0.2578248970468143,0.002872382975154145,-0.0014805935823747301,29.568093318285136,0.0
86,99.49035064426421,99.75670271506284,99.75670271506284,99.6762427305558,99.4617411655625,98.92783238782779,100.5874492438033,80.08918645823427,82.58948158899004,1.0860149676314426,0.2578248970468143,0.002872382975154145,-0.0014805935823747301,29.568093318285136,0.0
87,99.42576441344465,99.75670271506284,99.75670271506284,99.7616802235701,99.4617411655625,98.92783238782779,100.5874492438033,80.08918645823427,82.58948158899004,1.0860149676314426,0.2578248970468143,0.002872382975154145,-0.0014805935823747301,29.568093318285136,0.0
88,99.67132778902716,99.75670271506284,99.75670271506284,99.7616802235701,99.4617411655625,98.92783238782779,100.5874492438033,80.08918645823427,82.58948158899004,1.0860149676314426,0.2578248970468143,0.002872382975154145,-0.0014805935823747301,29.568093318285136,0.0
89,99.51823155850371,99.83473809312747,99.83473809312746,100.36413607571005,99.47050212776571,97.52635492585681,102.03291537631192,80.08918645823427,79.58948158899004,1.0124671035542605,0.2320424073421329,0.0029193436359016677,-0.0018275282925730402,36.483890509331204,0.0
90,99.54637857434544,99.83473809312747,99.83473809312746,99.8459163233154,99.47050212776571,97.52635492585681,102.03291537631192,80.08918645823427,79.58948158899004,1.0124671035542605,0.2320424073421329,0.0029193436359016677,-0.0018275282925730402,36.483890509331204,0.0
91,99.47737264894643,99.83473809312747,99.83473809312746,99.84467152782011,99.47050212776571,97.52635492585681,102.03291537631192,80.08918645823427,79.58948158899004,1.0124671035542605,0.2320424073421329,0.0029193436359016677,-0.0018275282925730402,36.483890509331204,0.0
92,99.70900155017213,99.83473809312747,99.83473809312746,99.7358491538964,99.47050212776571,97.52635492585681,102.03291537631192,80.08918645823427,79.58948158899004,1.0124671035542605,0.2320424073421329,0.0029193436359016677,-0.0018275282925730402,36.483890509331204,0.0
93,99.6566020307155,99.83473809312747,99.83473809312746,99.7496461740038,99.47050212776571,97.52635492585681,102.03291537631192,80.08918645823427,79.58948158899004,1.0124671035542605,0.2320424073421329,0.0029193436359016677,-0.0018275282925730402,36.483890509331204,0.0
94,99.51950075643003,99.83473809312747,99.83473809312746,99.7496461740038,99.47050212776571,97.52635492585681,102.03291537631192,80.08918645823427,79.58948158899004,1.0124671035542605,0.2320424073421329,0.0029193436359016677,-0.0018275282925730402,36.483890509331204,0.0
95,99.48324643001028,99.83473809312747,99.83473809312746,99.7496461740038,99.47050212776571,97.52635492585681,102.03291537631192,80.08918645823427,79.58948158899004,1.0124671035542605,0.2320424073421329,0.0029193436359016677,-0.0018275282925730402,36.483890509331204,0.0
96,99.34611993915667,99.83473809312747,99.83473809312746,99.64505510447007,99.47050212776571,97.52635492585681,102.03291537631192,80.08918645823427,79.58948158899004,1.0124671035542605,0.2320424073421329,0.0029193436359016677,-0.0018275282925730402,36.483890509331204,0.0
97,99.37388032449554,99.83473809312747,99.83473809312746,99.64505510447007,99.47050212776571,97.52635492585681,102.03291537631192,80.08918645823427,79.58948158899004,1.0124671035542605,0.2320424073421329,0.0029193436359016677,-0.0018275282925730402,36.483890509331204,0.0
98,99.43433311412235,99.83473809312747,99.83473809312746,99.64505510447007,99.47050212776571,97.52635492585681,102.03291537631192,80.08918645823427,79.58948158899004,1.0124671035542605,0.2320424073421329,0.0029193436359016677,-0.0018275282925730402,36.483890509331204,0.0
99,99.41507997406693,99.83473809312747,99.83473809312746,99.64505510447007,99.47050212776571,97.52635492585681,102.03291537631192,80.08918645823427,79.58948158899004,1.0124671035542605,0.2320424073421329,0.0029193436359016677,-0.0018275282925730402,36.483890509331204,0.0
100,99.35069861072829,99.83473809312747,99.83473809312746,99.6859676722014,99.47050212776571,97.52635492585681,102.03291537631192,80.08918645823427,79.58948158899004,1.0124671035542605,0.2320424073421329,0.0029193436359016677,-0.0018275282925730402,36.483890509331204,0.0
101,99.31230012895084,99.83473809312747,99.83473809312746,99.61113352953946,99.47050212776571,97.52635492585681,102.03291537631192,80.08918645823427,79.58948158899004,1.0124671035542605,0.2320424073421329,0.0029193436359016677,-0.0018275282925730402,36.483890509331204,0.0
102,99.27529267715619,99.6403529421921,99.6403529421921,99.13976074386855,99.47900099842128,95.46879660909889,104.23194459918136,77.08918645823427,76.58948158899004,0.9376235814237659,0.20883816660791962,0.0028414223724725885,-0.000810327778679556,16.193433584525962,0.0
103,99.35915560828562,99.6403529421921,99.6403529421921,99.36307875847187,99.47900099842128,95.46879660909889,104.23194459918136,77.08918645823427,76.58948158899004,0.9376235814237659,0.20883816660791962,0.0028414223724725885,-0.000810327778679556,16.193433584525962,0.0
104,99.30831015373661,99.6403529421921,99.6403529421921,99.36307875847187,99.47900099842128,95.46879660909889,104.23194459918136,77.08918645823427,76.58948158899004,0.9376235814237659,0.20883816660791962,0.0028414223724725885,-0.000810327778679556,16.193433584525962,0.0
105,99.39625841518132,99.6403529421921,99.6403529421921,99.3047382804904,99.47900099842128,95.46879660909889,104.23194459918136,77.08918645823427,76.58948158899004,0.9376235814237659,0.20883816660791962,0.0028414223724725885,-0.000810327778679556,16.193433584525962,0.0
106,99.66757437725408,99.6403529421921,99.6403529421921,99.51947145075486,99.47900099842128,95.46879660909889,104.23194459918136,77.08918645823427,76.58948158899004,0.9376235814237659,0.20883816660791962,0.0028414223724725885,-0.000810327778679556,16.193433584525962,0.0
107,99.62942520424441,99.6403529421921,99.6403529421921,99.51947145075486,99.47900099842128,95.46879660909889,104.23194459918136,77.08918645823427,76.58948158899004,0.9376235814237659,0.20883816660791962,0.0028414223724725885,-0.000810327778679556,16.193433584525962,0.0
108,99.72559156345892,99.6403529421921,99.6403529421921,99.51947145075486,99.47900099842128,95.46879660909889,104.23194459918136,77.08918645823427,76.58948158899004,0.9376235814237659,0.20883816660791962,0.0028414223724725885,-0.000810327778679556,16.193433584525962,0.0
109,99.88784049439312,99.66291252575196,99.66291252575196,100.13082055188966,99.61836913475105,98.89461924108512,100.43211690259744,74.08918645823427,73.58948158899004,0.8740422663384361,0.28795434994712765,0.0026977594540096555,-0.00022352019532270425,4.469404904197116,0.0
110,99.88725576174753,99.67772618339824,99.67772618339825,100.13082055188966,99.75793252311621,98.9392220193048,100.4166873801169,71.08918645823427,73.58948158899004,0.8841188850313612,0.3591589149524149,0.002584153868697458,0.00040216649438799704,0.0,8.040096430363963
111,99.80944283212469,99.6969577440184,99.6969577440184,100.05545509351853,99.89769143706106,98.98822018218009,100.4360615139838,68.08918645823427,73.58948158899004,0.8933893742288522,0.42324302345717346,0.0025497894915314247,0.0010057067855589244,0.0,20.093927112331265
112,99.82918781193709,99.6969577440184,99.6969577440184,100.05545509351853,99.89769143706106,98.98822018218009,100.4360615139838,68.08918645823427,73.58948158899004,0.8933893742288522,0.42324302345717346,0.0025497894915314247,0.0010057067855589244,0.0,20.093927112331265
